Ahn|||YI,|||Kamboh|||MT,|||Ferrell|||RE|||(1992)|||Two|||new|||alleles|||in|||the normal hasYear noLongAuthorLine other TOKEN-Ahn A Ah Ahn Ahn n hn Ahn Ahn InitCap nonNum 4 no no lastName no no no TOKEN-YI, Y YI YI, YI, , I, YI, YI, AllCap nonNum 4 no no lastName no no no TOKEN-the t th the the e he the the others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
tetranucleotide|||repeat|||polymorphism|||at|||the|||lipoprotein|||lipase normal noYear noLongAuthorLine other TOKEN-tetranucleotide t te tet tetr e de ide tide others nonNum 0 no no no no no no TOKEN-repeat r re rep repe t at eat peat others nonNum 0 no no no no no no TOKEN-lipase l li lip lipa e se ase pase others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
(LPL)|||locus.|||Hum|||Genet|||90:184 short noYear noLongAuthorLine other TOKEN-(LPL) ( (L (LP (LPL ) L) PL) LPL) AllCap nonNum 0 no no no no no no TOKEN-locus. l lo loc locu . s. us. cus. others nonNum 4 no no lastName no no no TOKEN-90:184 9 90 90: 90:1 4 84 184 :184 others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
Bell|||GI,|||Selby|||MJ,|||Rutter|||WJ|||(1982)|||The|||highly|||polymorphic|||re- normal hasYear noLongAuthorLine hyphen TOKEN-Bell B Be Bel Bell l ll ell Bell InitCap nonNum 22 no femaleName lastName no placeName no TOKEN-GI, G GI GI, GI, , I, GI, GI, AllCap nonNum 0 no no no no no no TOKEN-re- r re re- re- - e- re- re- others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
gion|||near|||the|||insulin|||gene|||is|||composed|||of|||simple|||tandemly|||re- normal noYear noLongAuthorLine hyphen TOKEN-gion g gi gio gion n on ion gion others nonNum 0 no no no no no no TOKEN-near n ne nea near r ar ear near others nonNum 4 no no lastName no no no TOKEN-re- r re re- re- - e- re- re- others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
peating|||sequences.|||Nature|||295:31-35 short noYear noLongAuthorLine other TOKEN-peating p pe pea peat g ng ing ting others nonNum 0 no no no no no no TOKEN-sequences. s se seq sequ . s. es. ces. others nonNum 0 no no no no no no TOKEN-295:31-35 2 29 295 295: 5 35 -35 1-35 others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
Boylan|||KB,|||Ayres|||TM,|||Popko|||B,|||Takahashi|||N,|||Hood|||LE,|||Prusi- normal noYear isLongAuthorLine hyphen TOKEN-Boylan B Bo Boy Boyl n an lan ylan InitCap nonNum 4 no no lastName no no no TOKEN-KB, K KB KB, KB, , B, KB, KB, AllCap nonNum 0 no no no no no no TOKEN-Prusi- P Pr Pru Prus - i- si- usi- InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
ner|||SB|||(1990)|||Repetitive|||DNA|||(TGGA)„|||5'|||to|||the|||human|||my- normal hasYear noLongAuthorLine hyphen TOKEN-ner n ne ner ner r er ner ner others nonNum 0 no no no no no no TOKEN-SB S SB SB SB B SB SB SB AllCap nonNum 0 no no no no no no TOKEN-my- m my my- my- - y- my- my- others nonNum 1 maleName no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
elin|||basic|||protein|||gene:|||a|||new|||form|||of|||oligonucleotide|||repeti- normal noYear noLongAuthorLine hyphen TOKEN-elin e el eli elin n in lin elin others nonNum 0 no no no no no no TOKEN-basic b ba bas basi c ic sic asic others nonNum 0 no no no no no no TOKEN-repeti- r re rep repe - i- ti- eti- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
tive|||sequence|||showing|||length|||polymorphism.|||Genomics|||6:16- normal noYear noLongAuthorLine hyphen TOKEN-tive t ti tiv tive e ve ive tive others nonNum 0 no no no no no no TOKEN-sequence s se seq sequ e ce nce ence others nonNum 0 no no no no no no TOKEN-6:16- 6 6: 6:1 6:16 - 6- 16- :16- others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
22 short noYear noLongAuthorLine other TOKEN-22 2 22 22 22 2 22 22 22 others 2dig 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-22 2 22 22 22 2 22 22 22 others 2dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
Brown|||AHD,|||Feldman|||MW,|||Nevo|||E|||(1980)|||Multilocus|||structure normal hasYear noLongAuthorLine other TOKEN-Brown B Br Bro Brow n wn own rown InitCap nonNum 4 no no lastName no no no TOKEN-AHD, A AH AHD AHD, , D, HD, AHD, AllCap nonNum 0 no no no no no no TOKEN-structure s st str stru e re ure ture others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
of|||natural|||populations|||of|||Hordeum|||spontaneum.|||Genetics|||96: normal noYear noLongAuthorLine colon TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-natural n na nat natu l al ral ural others nonNum 0 no no no no no no TOKEN-96: 9 96 96: 96: : 6: 96: 96: others 2dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
523-536 short noYear noLongAuthorLine other TOKEN-523-536 5 52 523 523- 6 36 536 -536 others possiblePage 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-523-536 5 52 523 523- 6 36 536 -536 others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
Callen|||DF,|||Thompson|||AD,|||Shen|||Y,|||Phillips|||HA,|||Richards|||RI, normal noYear isLongAuthorLine comma TOKEN-Callen C Ca Cal Call n en len llen InitCap nonNum 4 no no lastName no no no TOKEN-DF, D DF DF, DF, , F, DF, DF, AllCap nonNum 0 no no no no no no TOKEN-RI, R RI RI, RI, , I, RI, RI, AllCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
Mulley|||JC,|||Sutherland|||GR|||(1993)|||Incidence|||and|||origin|||of normal hasYear noLongAuthorLine other TOKEN-Mulley M Mu Mul Mull y ey ley lley InitCap nonNum 0 no no no no no no TOKEN-JC, J JC JC, JC, , C, JC, JC, AllCap nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
"null"|||alleles|||in|||the|||(AC)n|||microsatellite|||markers.|||Am|||J|||Hum normal noYear noLongAuthorLine other TOKEN-"null" " "n "nu "nul " l" ll" ull" others nonNum 4 no no lastName no no no TOKEN-alleles a al all alle s es les eles others nonNum 0 no no no no no no TOKEN-Hum H Hu Hum Hum m um Hum Hum InitCap nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
Genet|||52:922-927 short noYear noLongAuthorLine other TOKEN-Genet G Ge Gen Gene t et net enet InitCap nonNum 4 no no lastName no no no TOKEN-52:922-927 5 52 52: 52:9 7 27 927 -927 others possiblePage 0 no no no no no no TOKEN-52:922-927 5 52 52: 52:9 7 27 927 -927 others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
Caskey|||CT,|||Hammond|||HA|||(1992)|||Forensic|||use|||of|||short|||tandem normal hasYear noLongAuthorLine other TOKEN-Caskey C Ca Cas Cask y ey key skey InitCap nonNum 4 no no lastName no no no TOKEN-CT, C CT CT, CT, , T, CT, CT, AllCap nonNum 0 no no no no no no TOKEN-tandem t ta tan tand m em dem ndem others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
repeats|||via|||PCR.|||In:|||Advances|||in|||forensic|||haemogenetics. normal noYear noLongAuthorLine period TOKEN-repeats r re rep repe s ts ats eats others nonNum 0 no no no no no no TOKEN-via v vi via via a ia via via others nonNum 4 no no lastName no no no TOKEN-haemogenetics. h ha hae haem . s. cs. ics. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
Springer,|||Berlin,|||pp|||18-25 short noYear noLongAuthorLine other TOKEN-Springer, S Sp Spr Spri , r, er, ger, InitCap nonNum 36 no no lastName no no publisherName TOKEN-Berlin, B Be Ber Berl , n, in, lin, InitCap nonNum 20 no no lastName no placeName no TOKEN-18-25 1 18 18- 18-2 5 25 -25 8-25 others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
Chakraborty|||R|||(1984)|||Detection|||of|||nonrandom|||association|||of normal hasYear noLongAuthorLine other TOKEN-Chakraborty C Ch Cha Chak y ty rty orty InitCap nonNum 0 no no no no no no TOKEN-R R R R R R R R R singleCap nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
alleles|||from|||the|||distribution|||of|||the|||number|||of|||heterozygous normal noYear noLongAuthorLine other TOKEN-alleles a al all alle s es les eles others nonNum 0 no no no no no no TOKEN-from f fr fro from m om rom from others nonNum 4 no no lastName no no no TOKEN-heterozygous h he het hete s us ous gous others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
loci|||in|||a|||sample.|||Genetics|||108:719-731 short noYear noLongAuthorLine other TOKEN-loci l lo loc loci i ci oci loci others nonNum 0 no no no no no no TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no TOKEN-108:719-731 1 10 108 108: 1 31 731 -731 others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
(1993a)|||A|||class|||of|||population|||genetic|||questions|||formu- normal hasYear noLongAuthorLine hyphen TOKEN-(1993a) ( (1 (19 (199 ) a) 3a) 93a) others hasDig 0 no no no no no no TOKEN-A A A A A A A A A singleCap nonNum 32 no no no no no publisherName TOKEN-formu- f fo for form - u- mu- rmu- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_begin
lated|||as|||the|||generalized|||occupancy|||problem.|||Genetics|||134: normal noYear noLongAuthorLine colon TOKEN-lated l la lat late d ed ted ated others nonNum 0 no no no no no no TOKEN-as a as as as s as as as others nonNum 16 no no no no placeName no TOKEN-134: 1 13 134 134: : 4: 34: 134: others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_continue
953-958 short noYear noLongAuthorLine other TOKEN-953-958 9 95 953 953- 8 58 958 -958 others possiblePage 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-953-958 9 95 953 953- 8 58 958 -958 others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
(1993b)|||Generalized|||occupancy|||problem|||and|||its|||applica- normal hasYear noLongAuthorLine hyphen TOKEN-(1993b) ( (1 (19 (199 ) b) 3b) 93b) others hasDig 0 no no no no no no TOKEN-Generalized G Ge Gen Gene d ed zed ized InitCap nonNum 0 no no no no no no TOKEN-applica- a ap app appl - a- ca- ica- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_begin
tion|||in|||population|||genetics.|||In:|||Sing|||CF,|||Hanis|||CL|||(eds)|||Genet- normal noYear noLongAuthorLine hyphen TOKEN-tion t ti tio tion n on ion tion others nonNum 0 no no no no no no TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no TOKEN-Genet- G Ge Gen Gene - t- et- net- InitCap nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_continue
ics|||of|||cellular,|||individual,|||family,|||and|||population|||variability. normal noYear isLongAuthorLine period TOKEN-ics i ic ics ics s cs ics ics others nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-variability. v va var vari . y. ty. ity. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
Oxford|||University|||Press,|||New|||York,|||pp|||179-192 short noYear noLongAuthorLine other TOKEN-Oxford O Ox Oxf Oxfo d rd ord ford InitCap nonNum 20 no no lastName no placeName no TOKEN-University U Un Uni Univ y ty ity sity InitCap nonNum 48 no no no no placeName publisherName TOKEN-179-192 1 17 179 179- 2 92 192 -192 others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
Chakraborty|||R,|||Fornage|||M,|||Guegue|||R,|||Boerwinkle|||E|||(1991)|||Pop- normal hasYear noLongAuthorLine hyphen TOKEN-Chakraborty C Ch Cha Chak y ty rty orty InitCap nonNum 0 no no no no no no TOKEN-R, R R, R, R, , R, R, R, singleCap nonNum 0 no no no no no no TOKEN-Pop- P Po Pop Pop- - p- op- Pop- InitCap nonNum 20 no no lastName no placeName no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
ulation|||genetics|||of|||hypervariable|||loci:|||analysis|||of|||PCR|||based normal noYear noLongAuthorLine other TOKEN-ulation u ul ula ulat n on ion tion others nonNum 0 no no no no no no TOKEN-genetics g ge gen gene s cs ics tics others nonNum 0 no no no no no no TOKEN-based b ba bas base d ed sed ased others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
VNTR|||polymorphism|||within|||a|||population.|||In:|||Burke|||T,|||Dolf normal noYear noLongAuthorLine other TOKEN-VNTR V VN VNT VNTR R TR NTR VNTR AllCap nonNum 0 no no no no no no TOKEN-polymorphism p po pol poly m sm ism hism others nonNum 0 no no no no no no TOKEN-Dolf D Do Dol Dolf f lf olf Dolf InitCap nonNum 1 maleName no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
G,|||Jeffreys|||Wolff|||R|||(eds)|||DNA|||fingerprinting:|||approaches normal noYear noLongAuthorLine other TOKEN-G, G G, G, G, , G, G, G, singleCap nonNum 32 no no no no no publisherName TOKEN-Jeffreys J Je Jef Jeff s ys eys reys InitCap nonNum 4 no no lastName no no no TOKEN-approaches a ap app appr s es hes ches others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
and|||applications.|||Birkhauser,|||Basel,|||Boston,|||Berlin,|||pp|||127- normal noYear noLongAuthorLine hyphen TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no TOKEN-applications. a ap app appl . s. ns. ons. others nonNum 0 no no no no no no TOKEN-127- 1 12 127 127- - 7- 27- 127- others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
143 short noYear noLongAuthorLine other TOKEN-143 1 14 143 143 3 43 143 143 others 3dig 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-143 1 14 143 143 3 43 143 143 others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
Chakraborty|||R,|||Kidd|||K|||(1991)|||The|||utility|||of|||DNA|||typing|||in|||fo- normal hasYear noLongAuthorLine hyphen TOKEN-Chakraborty C Ch Cha Chak y ty rty orty InitCap nonNum 0 no no no no no no TOKEN-R, R R, R, R, , R, R, R, singleCap nonNum 0 no no no no no no TOKEN-fo- f fo fo- fo- - o- fo- fo- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_begin
rensic|||work.|||Science|||254:1735-1739 short hasYear noLongAuthorLine other TOKEN-rensic r re ren rens c ic sic nsic others nonNum 0 no no no no no no TOKEN-work. w wo wor work . k. rk. ork. others nonNum 4 no no lastName no no no TOKEN-254:1735-1739 2 25 254 254: 9 39 739 1739 others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
Chakraborty|||R,|||Ned|||IV|||(1989)|||Description|||and|||validation|||of|||a normal hasYear noLongAuthorLine other TOKEN-Chakraborty C Ch Cha Chak y ty rty orty InitCap nonNum 0 no no no no no no TOKEN-R, R R, R, R, , R, R, R, singleCap nonNum 0 no no no no no no TOKEN-a a a a a a a a a others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
method|||for|||simultaneous|||estimation|||of|||effective|||population normal noYear noLongAuthorLine other TOKEN-method m me met meth d od hod thod others nonNum 0 no no no no no no TOKEN-for f fo for for r or for for others nonNum 32 no no no no no publisherName TOKEN-population p po pop popu n on ion tion others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
size|||and|||mutation|||rate|||from|||human|||population|||data.|||Proc|||Natl normal noYear noLongAuthorLine other TOKEN-size s si siz size e ze ize size others nonNum 0 no no no no no no TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no TOKEN-Natl N Na Nat Natl l tl atl Natl InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
Acad|||Sci|||USA|||86:9407-9411 short noYear noLongAuthorLine other TOKEN-Acad A Ac Aca Acad d ad cad Acad InitCap nonNum 0 no no no no no no TOKEN-Sci S Sc Sci Sci i ci Sci Sci InitCap nonNum 0 no no no no no no TOKEN-86:9407-9411 8 86 86: 86:9 1 11 411 9411 others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
Chakraborty|||R,|||Zhong|||Y,|||Jin|||L,|||Budowle|||B|||(1994)|||Nondetect- normal hasYear noLongAuthorLine hyphen TOKEN-Chakraborty C Ch Cha Chak y ty rty orty InitCap nonNum 0 no no no no no no TOKEN-R, R R, R, R, , R, R, R, singleCap nonNum 0 no no no no no no TOKEN-Nondetect- N No Non Nond - t- ct- ect- InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
ability|||of|||restriction|||fragments|||and|||independence|||of|||DNA- normal noYear noLongAuthorLine hyphen TOKEN-ability a ab abi abil y ty ity lity others nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-DNA- D DN DNA DNA- - A- NA- DNA- AllCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
