real-time a r re rea real e me ime time realtime others nonNum 0 no no no no no no noEditors 4 others title
Optical a O Op Opt Opti l al cal ical optical InitCap nonNum 0 no no no no no no noEditors 4 others title
Flow a F Fl Flo Flow w ow low Flow flow InitCap nonNum 4 no no lastName no no no noEditors 4 others title
detection. . d de det dete . n. on. ion. detection others nonNum 0 no no no no no no noEditors 4 stopPunct title
In a I In In In n In In In in InitCap nonNum 4 no no lastName no no no noEditors 5 others booktitle
Proceedings a P Pr Pro Proc s gs ngs ings proceedings InitCap nonNum 0 no no no no no no noEditors 5 others booktitle
IEEE A I IE IEE IEEE E EE EEE IEEE ieee AllCap nonNum 32 no no no no no publisherName noEditors 5 others booktitle
System, , S Sy Sys Syst , m, em, tem, system InitCap nonNum 0 no no no no no no noEditors 6 contPunct booktitle
Man, , M Ma Man Man, , n, an, Man, man InitCap nonNum 21 maleName no lastName no placeName no noEditors 6 contPunct booktitle
and a a an and and d nd and and and others nonNum 0 no no no no no no noEditors 6 others booktitle
Cybernetics a C Cy Cyb Cybe s cs ics tics cybernetics InitCap nonNum 0 no no no no no no noEditors 7 others booktitle
Conf, , C Co Con Conf , f, nf, onf, conf InitCap nonNum 0 no no no no no no noEditors 7 contPunct booktitle
Vol. . V Vo Vol Vol. . l. ol. Vol. vol InitCap nonNum 0 no no no no no no noEditors 7 stopPunct volume
3, , 3 3, 3, 3, , 3, 3, 3, 3 others 1dig 0 no no no no no no noEditors 7 contPunct volume
pp. . p pp pp. pp. . p. pp. pp. pp others nonNum 0 no no no no no no noEditors 8 stopPunct pages
7-12. . 7 7- 7-1 7-12 . 2. 12. -12. 712 others possiblePage 0 no no no no no no noEditors 8 stopPunct pages

Ripley, , R Ri Rip Ripl , y, ey, ley, ripley InitCap nonNum 21 maleName no lastName no placeName no noEditors 0 contPunct author
B. . B B. B. B. . B. B. B. b singleCap nonNum 32 no no no no no publisherName noEditors 0 stopPunct author
(1992). . ( (1 (19 (199 . ). 2). 92). 1992 others year 0 no no no no no no noEditors 0 stopPunct date
Statistical a S St Sta Stat l al cal ical statistical InitCap nonNum 0 no no no no no no noEditors 1 others title
aspects a a as asp aspe s ts cts ects aspects others nonNum 0 no no no no no no noEditors 1 others title
of a o of of of f of of of of others nonNum 48 no no no no placeName publisherName noEditors 1 others title
neural a n ne neu neur l al ral ural neural others nonNum 0 no no no no no no noEditors 2 others title
networks. . n ne net netw . s. ks. rks. networks others nonNum 0 no no no no no no noEditors 2 stopPunct title
Invited a I In Inv Invi d ed ted ited invited InitCap nonNum 0 no no no no no no noEditors 3 others tech
lectures a l le lec lect s es res ures lectures others nonNum 0 no no no no no no noEditors 3 others tech
for a f fo for for r or for for for others nonNum 32 no no no no no publisherName noEditors 3 others tech
SemStat a S Se Sem SemS t at tat Stat semstat InitCap nonNum 0 no no no no no no noEditors 4 others tech
(Seminaire a ( (S (Se (Sem e re ire aire seminaire InitCap nonNum 0 no no no no no no noEditors 4 others tech
Europeen a E Eu Eur Euro n en een peen europeen InitCap nonNum 0 no no no no no no noEditors 4 others tech
de a d de de de e de de de de others nonNum 2 no femaleName no no no no noEditors 5 others tech
Statistique, , S St Sta Stat , e, ue, que, statistique InitCap nonNum 0 no no no no no no noEditors 5 contPunct tech
Sandbjerg, , S Sa San Sand , g, rg, erg, sandbjerg InitCap nonNum 0 no no no no no no noEditors 6 contPunct location
Denmark, , D De Den Denm , k, rk, ark, denmark InitCap nonNum 20 no no lastName no placeName no noEditors 6 contPunct location
25-30 0 2 25 25- 25-3 0 30 -30 5-30 2530 others possiblePage 0 no no no no no no noEditors 6 others date
April a A Ap Apr Apri l il ril pril april InitCap nonNum 14 no femaleName lastName monthName no no noEditors 7 others date
1992). . 1 19 199 1992 . ). 2). 92). 1992 others year 0 no no no no no no noEditors 7 stopPunct date

Umrigar, , U Um Umr Umri , r, ar, gar, umrigar InitCap nonNum 0 no no no no no no noEditors 0 contPunct author
Zerksis a Z Ze Zer Zerk s is sis ksis zerksis InitCap nonNum 0 no no no no no no noEditors 0 others author
D. . D D. D. D. . D. D. D. d singleCap nonNum 0 no no no no no no noEditors 0 stopPunct author
and a a an and and d nd and and and others nonNum 0 no no no no no no noEditors 0 others author
Pitchumani, , P Pi Pit Pitc , i, ni, ani, pitchumani InitCap nonNum 0 no no no no no no noEditors 1 contPunct author
Vijay a V Vi Vij Vija y ay jay ijay vijay InitCap nonNum 0 no no no no no no noEditors 1 others author
(1985). . ( (1 (19 (198 . ). 5). 85). 1985 others year 0 no no no no no no noEditors 1 stopPunct date
An a A An An An n An An An an InitCap nonNum 36 no no lastName no no publisherName noEditors 2 others title
experiment a e ex exp expe t nt ent ment experiment others nonNum 0 no no no no no no noEditors 2 others title
in a i in in in n in in in in others nonNum 4 no no lastName no no no noEditors 2 others title
programming a p pr pro prog g ng ing ming programming others nonNum 0 no no no no no no noEditors 3 others title
with a w wi wit with h th ith with with others nonNum 0 no no no no no no noEditors 3 others title
full a f fu ful full l ll ull full full others nonNum 0 no no no no no no noEditors 3 others title
first-order a f fi fir firs r er der rder firstorder others nonNum 0 no no no no no no noEditors 4 others title
logic. . l lo log logi . c. ic. gic. logic others nonNum 0 no no no no no no noEditors 4 stopPunct title
In a I In In In n In In In in InitCap nonNum 4 no no lastName no no no noEditors 4 others booktitle
Symposium a S Sy Sym Symp m um ium sium symposium InitCap nonNum 0 no no no no no no noEditors 5 others booktitle
of a o of of of f of of of of others nonNum 48 no no no no placeName publisherName noEditors 5 others booktitle
Logic a L Lo Log Logi c ic gic ogic logic InitCap nonNum 0 no no no no no no noEditors 5 others booktitle
Programming, , P Pr Pro Prog , g, ng, ing, programming InitCap nonNum 0 no no no no no no noEditors 6 contPunct booktitle
Boston, , B Bo Bos Bost , n, on, ton, boston InitCap nonNum 20 no no lastName no placeName no noEditors 6 contPunct location
MA. . M MA MA. MA. . A. MA. MA. ma AllCap nonNum 4 no no lastName no no no noEditors 6 stopPunct location
IEEE A I IE IEE IEEE E EE EEE IEEE ieee AllCap nonNum 32 no no no no no publisherName noEditors 6 others publisher
Computer a C Co Com Comp r er ter uter computer InitCap nonNum 0 no no no no no no noEditors 7 others publisher
Society a S So Soc Soci y ty ety iety society InitCap nonNum 32 no no no no no publisherName noEditors 7 others publisher
Press. . P Pr Pre Pres . s. ss. ess. press InitCap nonNum 36 no no lastName no no publisherName noEditors 7 stopPunct publisher

van a v va van van n an van van van others nonNum 23 maleName femaleName lastName no placeName no noEditors 0 others author
Arragon, , A Ar Arr Arra , n, on, gon, arragon InitCap nonNum 0 no no no no no no noEditors 0 contPunct author
Paul a P Pa Pau Paul l ul aul Paul paul InitCap nonNum 5 maleName no lastName no no no noEditors 0 others author
(1990). . ( (1 (19 (199 . ). 0). 90). 1990 others year 0 no no no no no no noEditors 0 stopPunct date
Nested a N Ne Nes Nest d ed ted sted nested InitCap nonNum 0 no no no no no no noEditors 1 others title
Default a D De Def Defa t lt ult ault default InitCap nonNum 0 no no no no no no noEditors 1 others title
Reasoning a R Re Rea Reas g ng ing ning reasoning InitCap nonNum 0 no no no no no no noEditors 1 others title
for a f fo for for r or for for for others nonNum 32 no no no no no publisherName noEditors 2 others title
User a U Us Use User r er ser User user InitCap nonNum 0 no no no no no no noEditors 2 others title
Modeling. . M Mo Mod Mode . g. ng. ing. modeling InitCap nonNum 0 no no no no no no noEditors 2 stopPunct title
PhD A P Ph PhD PhD D hD PhD PhD phd InitCap nonNum 0 no no no no no no noEditors 2 others tech
thesis, , t th the thes , s, is, sis, thesis others nonNum 0 no no no no no no noEditors 3 contPunct tech
Department a D De Dep Depa t nt ent ment department InitCap nonNum 0 no no no no no no noEditors 3 others institution
of a o of of of f of of of of others nonNum 48 no no no no placeName publisherName noEditors 3 others institution
Computer a C Co Com Comp r er ter uter computer InitCap nonNum 0 no no no no no no noEditors 4 others institution
Science, , S Sc Sci Scie , e, ce, nce, science InitCap nonNum 32 no no no no no publisherName noEditors 4 contPunct institution
University a U Un Uni Univ y ty ity sity university InitCap nonNum 48 no no no no placeName publisherName noEditors 4 others institution
of a o of of of f of of of of others nonNum 48 no no no no placeName publisherName noEditors 4 others institution
Waterloo, , W Wa Wat Wate , o, oo, loo, waterloo InitCap nonNum 16 no no no no placeName no noEditors 5 contPunct institution
Waterloo, , W Wa Wat Wate , o, oo, loo, waterloo InitCap nonNum 16 no no no no placeName no noEditors 5 contPunct location
Ontario. . O On Ont Onta . o. io. rio. ontario InitCap nonNum 16 no no no no placeName no noEditors 5 stopPunct location
Published a P Pu Pub Publ d ed hed shed published InitCap nonNum 0 no no no no no no noEditors 6 others note
by a b by by by y by by by by others nonNum 0 no no no no no no noEditors 6 others note
the a t th the the e he the the the others nonNum 32 no no no no no publisherName noEditors 6 others note
department a d de dep depa t nt ent ment department others nonNum 0 no no no no no no noEditors 6 others note
as a a as as as s as as as as others nonNum 16 no no no no placeName no noEditors 7 others note
Research a R Re Res Rese h ch rch arch research InitCap nonNum 0 no no no no no no noEditors 7 others note
Report a R Re Rep Repo t rt ort port report InitCap nonNum 0 no no no no no no noEditors 7 others note
CS-90-25. . C CS CS- CS-9 . 5. 25. -25. cs9025 others possiblePage 0 no no no no no no noEditors 8 multiHyphen note

Eifrig, , E Ei Eif Eifr , g, ig, rig, eifrig InitCap nonNum 0 no no no no no no noEditors 0 contPunct author
J., , J J. J., J., , ., J., J., j singleCap nonNum 4 no no lastName no no no noEditors 0 contPunct author
Smith, , S Sm Smi Smit , h, th, ith, smith InitCap nonNum 5 maleName no lastName no no no noEditors 0 contPunct author
S., , S S. S., S., , ., S., S., s singleCap nonNum 32 no no no no no publisherName noEditors 0 contPunct author
Trifonov, , T Tr Tri Trif , v, ov, nov, trifonov InitCap nonNum 0 no no no no no no noEditors 1 contPunct author
V., , V V. V., V., , ., V., V., v singleCap nonNum 0 no no no no no no noEditors 1 contPunct author
and a a an and and d nd and and and others nonNum 0 no no no no no no noEditors 1 others author
Zwarico, , Z Zw Zwa Zwar , o, co, ico, zwarico InitCap nonNum 0 no no no no no no noEditors 2 contPunct author
A. . A A. A. A. . A. A. A. a singleCap nonNum 32 no no no no no publisherName noEditors 2 stopPunct author
Application a A Ap App Appl n on ion tion application InitCap nonNum 0 no no no no no no noEditors 2 others title
of a o of of of f of of of of others nonNum 48 no no no no placeName publisherName noEditors 3 others title
OOP A O OO OOP OOP P OP OOP OOP oop AllCap nonNum 0 no no no no no no noEditors 3 others title
type a t ty typ type e pe ype type type others nonNum 0 no no no no no no noEditors 3 others title
theory: : t th the theo : y: ry: ory: theory others nonNum 0 no no no no no no noEditors 3 contPunct title
State, , S St Sta Stat , e, te, ate, state InitCap nonNum 4 no no lastName no no no noEditors 4 contPunct title
decid-ability, , d de dec deci , y, ty, ity, decidability others nonNum 0 no no no no no no noEditors 4 contPunct title
integration. . i in int inte . n. on. ion. integration others nonNum 0 no no no no no no noEditors 4 stopPunct title
In a I In In In n In In In in InitCap nonNum 4 no no lastName no no no noEditors 5 others booktitle
Proc. . P Pr Pro Proc . c. oc. roc. proc InitCap nonNum 0 no no no no no no noEditors 5 stopPunct booktitle
Conference a C Co Con Conf e ce nce ence conference InitCap nonNum 0 no no no no no no noEditors 5 others booktitle
on a o on on on n on on on on others nonNum 4 no no lastName no no no noEditors 6 others booktitle
Object-Oriented a O Ob Obj Obje d ed ted nted objectoriented InitCap nonNum 0 no no no no no no noEditors 6 others booktitle
Programming a P Pr Pro Prog g ng ing ming programming InitCap nonNum 0 no no no no no no noEditors 6 others booktitle
Systems, , S Sy Sys Syst , s, ms, ems, systems InitCap nonNum 0 no no no no no no noEditors 6 contPunct booktitle
Languages, , L La Lan Lang , s, es, ges, languages InitCap nonNum 0 no no no no no no noEditors 7 contPunct booktitle
and a a an and and d nd and and and others nonNum 0 no no no no no no noEditors 7 others booktitle
Applications a A Ap App Appl s ns ons ions applications InitCap nonNum 0 no no no no no no noEditors 7 others booktitle
(Oct. . ( (O (Oc (Oct . t. ct. Oct. oct InitCap nonNum 8 no no no monthName no no noEditors 8 stopPunct date
1994), , 1 19 199 1994 , ), 4), 94), 1994 others year 0 no no no no no no noEditors 8 contPunct date
pp. . p pp pp. pp. . p. pp. pp. pp others nonNum 0 no no no no no no noEditors 8 stopPunct pages
16-30. . 1 16 16- 16-3 . 0. 30. -30. 1630 others possiblePage 0 no no no no no no noEditors 9 stopPunct pages

MacWhinney, , M Ma Mac MacW , y, ey, ney, macwhinney InitCap nonNum 0 no no no no no no noEditors 0 contPunct author
B. . B B. B. B. . B. B. B. b singleCap nonNum 32 no no no no no publisherName noEditors 0 stopPunct author
(1993). . ( (1 (19 (199 . ). 3). 93). 1993 others year 0 no no no no no no noEditors 1 stopPunct date
Connections a C Co Con Conn s ns ons ions connections InitCap nonNum 0 no no no no no no noEditors 1 others title
and a a an and and d nd and and and others nonNum 0 no no no no no no noEditors 2 others title
symbols: : s sy sym symb : s: ls: ols: symbols others nonNum 0 no no no no no no noEditors 2 contPunct title
closing a c cl clo clos g ng ing sing closing others nonNum 0 no no no no no no noEditors 3 others title
the a t th the the e he the the the others nonNum 32 no no no no no publisherName noEditors 3 others title
gap. . g ga gap gap. . p. ap. gap. gap others nonNum 16 no no no no placeName no noEditors 4 stopPunct title
Cognition, , C Co Cog Cogn , n, on, ion, cognition InitCap nonNum 0 no no no no no no noEditors 4 contPunct journal
49 0 4 49 49 49 9 49 49 49 49 others 2dig 0 no no no no no no noEditors 5 others volume
